,plate,state,license_type,summons_number,issue_date,violation_time,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,summons_image
763,DLS1839,NY,PAS,9001692011,07/26/2022,08:22A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYWtGNFRWRTlQUT09&locationName=_____________________)
764,GVK7736,NY,PAS,9001692138,07/26/2022,10:03A,NO STANDING-EXC. TRUCK LOADING,,95.0,0.0,0.0,0.0,95.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYWtWNlQwRTlQUT09&locationName=_____________________)
765,GTGU31,FL,PAS,9001692102,07/26/2022,08:50A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYWtWM1RXYzlQUT09&locationName=_____________________)
766,FRG4001,NY,PAS,9001692114,07/26/2022,09:10A,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,35.0,0.0,0.0,112.0,Q,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYWtWNFRrRTlQUT09&locationName=_____________________)
767,GKM8583,NY,PAS,4788486120,07/25/2022,03:47P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYWtWNVRVRTlQUT09&locationName=_____________________)
768,KTP2435,NY,PAS,4857170498,08/13/2023,08:09A,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1VNTZSVE5OUkZFMVQwRTlQUT09&locationName=_____________________)
769,MCM4859,PA,PAS,2011030985,03/17/2023,11:40A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,0.0,65.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOUkdzMFRsRTlQUT09&locationName=_____________________)
770,GRE1846,NY,PAS,8969499921,06/19/2021,08:29A,NO PARKING-DAY/TIME LIMITS,,60.0,0.0,0.0,0.0,60.0,0.0,45.0,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rOVVVVFZQVkd0NVRWRTlQUT09&locationName=_____________________)
771,HLD2924,NY,PAS,4788486349,07/25/2022,03:50P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYWswd1QxRTlQUT09&locationName=_____________________)
772,CRA7079,NY,PAS,4788486337,07/25/2022,03:49P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYWsxNlRuYzlQUT09&locationName=_____________________)
773,LBP1734,99,PAS,1493096620,07/19/2023,03:45A,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYWxsNVRVRTlQUT09&locationName=_____________________)
774,JPR4917,NY,PAS,4027504458,11/21/2022,06:13P,BUS LANE VIOLATION,,250.0,0.0,0.0,0.0,250.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVVNTZWWGRPUkZFeFQwRTlQUT09&locationName=_____________________)
775,HNP6596,NY,PAS,5128581743,07/01/2023,09:06A,FAILURE TO STOP AT RED LIGHT,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSRmVVOUVWVFJOVkdNd1RYYzlQUT09&locationName=_____________________)
776,KYC9956,NY,PAS,9001692217,07/27/2022,07:17A,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,0.0,115.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYWtsNFRuYzlQUT09&locationName=_____________________)
777,JLS8645,NY,PAS,9001692229,07/27/2022,07:20A,FIRE HYDRANT,,115.0,0.0,0.0,0.0,115.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYWtsNVQxRTlQUT09&locationName=_____________________)
778,DJA3050,NY,PAS,9001692151,07/26/2022,11:51A,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYWtVeFRWRTlQUT09&locationName=_____________________)
779,HYC6789,NY,PAS,8969499842,06/19/2021,08:12A,FIRE HYDRANT,,115.0,30.0,0.0,0.0,145.0,0.0,45.0,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rOVVVVFZQVkdjd1RXYzlQUT09&locationName=_____________________)
780,X80NDW,NJ,PAS,2011031023,03/17/2023,11:48A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOVkVGNVRYYzlQUT09&locationName=_____________________)
781,FCJ3697,NY,PAS,4788486428,07/25/2022,03:50P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYWxGNVQwRTlQUT09&locationName=_____________________)
782,88967MN,NY,COM,4788486404,07/25/2022,03:50P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYWxGM1RrRTlQUT09&locationName=_____________________)
783,DYN6946,NY,PAS,9001692503,07/28/2022,07:00A,FIRE HYDRANT,,115.0,0.0,0.0,0.0,115.0,0.0,102.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYWxWM1RYYzlQUT09&locationName=_____________________)
784,47994MJ,NY,COM,4788486386,07/25/2022,03:50P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYWswMFRtYzlQUT09&locationName=_____________________)
785,KTG7810,NY,PAS,9001692709,07/28/2022,09:54A,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,106.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYW1OM1QxRTlQUT09&locationName=_____________________)
786,JCX2872,NY,PAS,4788486611,07/25/2022,03:52P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYWxsNFRWRTlQUT09&locationName=_____________________)
787,HNN7977,99,PAS,1493096734,07/13/2023,05:52A,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW1ONlRrRTlQUT09&locationName=_____________________)
788,KLB814,NY,SRF,2011031011,03/17/2023,11:45A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOVkVGNFRWRTlQUT09&locationName=_____________________)
789,HUZ8268,NY,PAS,2011031035,03/17/2023,11:50A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOVkVGNlRsRTlQUT09&locationName=_____________________)
790,42038MC,NY,COM,8919456689,03/24/2021,01:32P,NO PARKING-DAY/TIME LIMITS,,65.0,10.0,0.0,75.0,0.0,0.0,9.0,NY,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVVVEZPYWxrMFQxRTlQUT09&locationName=_____________________)
791,HND5674,NY,PAS,4788486623,07/25/2022,03:52P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYWxsNVRYYzlQUT09&locationName=_____________________)
792,KHM8016,NY,PAS,1493096862,09/04/2023,04:36A,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW1jeVRXYzlQUT09&locationName=_____________________)
793,KYZG2741,NY,PAS,1493096874,08/20/2025,06:02A,DOUBLE PARKING,,115.0,10.0,0.0,0.0,0.0,125.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW1jelRrRTlQUT09&locationName=_____________________)
794,KPP9034,NY,PAS,1493096886,09/04/2023,04:42A,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW1jMFRtYzlQUT09&locationName=_____________________)
795,14451NB,NY,COM,8950553090,11/04/2021,12:52P,NO STANDING-BUS STOP,,115.0,0.0,0.0,0.0,115.0,0.0,19.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVWVEZOZWtFMVRVRTlQUT09&locationName=_____________________)
796,59932NA,NY,COM,9001692941,07/28/2022,02:56P,EXPIRED MUNI METER,,35.0,0.0,0.0,5.0,30.0,0.0,112.0,Q,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYW1zd1RWRTlQUT09&locationName=_____________________)
797,KWT9367,NY,PAS,9001692758,07/28/2022,11:35A,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,102.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYW1NeFQwRTlQUT09&locationName=_____________________)
798,S1637540,GA,PAS,1493096898,08/25/2023,07:07A,OBSTRUCTING DRIVEWAY,,95.0,10.0,0.0,0.0,0.0,105.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW1jMVQwRTlQUT09&locationName=_____________________)
799,KDU8366,NY,PAS,9001692825,07/28/2022,12:42P,NO STANDING-EXC. TRUCK LOADING,,95.0,0.0,0.0,0.0,95.0,0.0,102.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOYW1kNVRsRTlQUT09&locationName=_____________________)
800,LDK0390,PA,PAS,4027504630,11/21/2022,06:24P,BUS LANE VIOLATION,,100.0,0.0,0.0,0.0,100.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVVNTZWWGRPUkZsNlRVRTlQUT09&locationName=_____________________)
801,KEL7561,NY,PAS,4788486659,07/25/2022,03:52P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,25.0,0.0,25.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYWxreFQxRTlQUT09&locationName=_____________________)
802,JPK4354,NY,PAS,8992809074,04/29/2021,04:57P,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,0.0,115.0,0.0,75.0,K,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VMXFaM2RQVkVFelRrRTlQUT09&locationName=_____________________)
803,TVY7085,VA,PAS,2011031059,03/17/2023,11:53A,NO PARKING-STREET CLEANING,,65.0,10.0,0.0,0.0,75.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOVkVFeFQxRTlQUT09&locationName=_____________________)
804,JFN1704,NY,PAS,2011031072,03/17/2023,11:57A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,65.0,0.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOVkVFelRXYzlQUT09&locationName=_____________________)
805,JHG2443,NY,PAS,8629168730,12/29/2020,08:48A,FIRE HYDRANT,07/28/2022,115.0,60.0,12.52,0.13,187.39,0.0,114.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVVOVVSVEpQUkdONlRVRTlQUT09&locationName=_____________________)
806,KMU4492,NY,PAS,4025468840,07/27/2022,07:51P,BUS LANE VIOLATION,11/03/2022,50.0,25.0,1.9,0.04,76.86,0.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVVNVVVVEpQUkdjd1RVRTlQUT09&locationName=_____________________)
807,HNZ6021,NY,PAS,4705008625,08/26/2020,08:22P,PHTO SCHOOL ZN SPEED VIOLATION,04/08/2021,50.0,25.0,11.52,0.06,86.46,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSamQwNVVRWGRQUkZsNVRsRTlQUT09&locationName=_____________________)
808,KTH7079,NY,PAS,4027608975,11/30/2022,02:11P,BUS LANE VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVVNTZXWGRQUkdzelRsRTlQUT09&locationName=_____________________)
809,KNM6931,NY,PAS,1493096904,09/12/2023,06:13A,OBSTRUCTING DRIVEWAY,,95.0,10.0,0.0,0.0,0.0,105.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW10M1RrRTlQUT09&locationName=_____________________)
810,JBG1954,NY,PAS,2011031084,03/17/2023,11:59A,NO PARKING-STREET CLEANING,,65.0,30.0,0.0,0.0,95.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOVkVFMFRrRTlQUT09&locationName=_____________________)
811,DKB8465,NY,PAS,9001693064,07/29/2022,07:32A,FIRE HYDRANT,,115.0,0.0,0.0,0.0,115.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOZWtFeVRrRTlQUT09&locationName=_____________________)
812,KER1908,NY,PAS,2011031060,03/17/2023,11:56A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOVkVFeVRVRTlQUT09&locationName=_____________________)
813,KDJ2938,NY,PAS,2011031047,03/17/2023,11:52A,NO PARKING-STREET CLEANING,,65.0,10.0,0.0,0.0,75.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOVkVFd1RuYzlQUT09&locationName=_____________________)
814,JBG1954,NY,PAS,2011031096,03/17/2023,11:59A,OTHER,,65.0,30.0,0.0,0.0,95.0,0.0,66.0,Kings,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOVkVFMVRtYzlQUT09&locationName=_____________________)
815,LBP2877,NY,PAS,1493096928,08/02/2023,02:07A,SIDEWALK,,115.0,0.0,0.0,0.0,0.0,115.0,50.0,,POLICE DEPARTMENT,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW10NVQwRTlQUT09&locationName=_____________________)
816,HRS1039,NY,PAS,1493096941,07/14/2023,07:21A,FRONT OR BACK PLATE MISSING,,65.0,10.0,0.0,0.0,0.0,75.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW1zd1RWRTlQUT09&locationName=_____________________)
817,LAZ7969,NY,PAS,1493096965,07/14/2023,01:04A,FIRE HYDRANT,,115.0,30.0,0.0,0.0,0.0,145.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW1zeVRsRTlQUT09&locationName=_____________________)
818,GNR6715,NY,PAS,4788486908,07/25/2022,03:54P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,HEARING ADJOURNMENT,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYW10M1QwRTlQUT09&locationName=_____________________)
819,KKY4092,NY,PAS,4025469091,07/27/2022,08:07P,BUS LANE VIOLATION,11/03/2022,50.0,25.0,1.93,0.07,76.86,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVVNVVVVEpQVkVFMVRWRTlQUT09&locationName=_____________________)
820,27688NB,NY,COM,8950557150,11/16/2021,02:24P,DOUBLE PARKING,,115.0,30.0,0.0,20.0,125.0,0.0,19.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVWVEZPZWtVeFRVRTlQUT09&locationName=_____________________)
821,EJM5046,NY,PAS,4788486957,07/25/2022,03:55P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYW1zeFRuYzlQUT09&locationName=_____________________)
822,NTNW47,FL,PAS,8919463104,05/08/2021,10:55A,NO PARKING-DAY/TIME LIMITS,07/28/2022,65.0,60.0,0.09,0.03,125.06,0.0,6.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVVVEpOZWtWM1RrRTlQUT09&locationName=_____________________)
823,KMA1158,NY,OMS,4788487020,07/25/2022,03:55P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPZWtGNVRVRTlQUT09&locationName=_____________________)
824,KVX7020,NY,PAS,4788486933,07/25/2022,03:55P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPYW10NlRYYzlQUT09&locationName=_____________________)
825,KZF1314,NY,PAS,2011032003,03/21/2023,11:58A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,46.0,Bronx,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWHBOYWtGM1RYYzlQUT09&locationName=_____________________)
826,HHU9964,NY,PAS,9001693325,07/29/2022,09:43A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOZWsxNVRsRTlQUT09&locationName=_____________________)
827,EHD4421,NY,PAS,9001693222,07/29/2022,08:45A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOZWtsNVRXYzlQUT09&locationName=_____________________)
828,JNS3955,NY,PAS,8992809931,05/03/2021,03:06P,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,115.0,0.0,0.0,90.0,K,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VMXFaM2RQVkd0NlRWRTlQUT09&locationName=_____________________)
829,BH19004,CT,PAS,9001693453,07/30/2022,07:36A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,103.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFZOZWxFeFRYYzlQUT09&locationName=_____________________)
830,T46PJU,NJ,PAS,8950561773,12/03/2021,02:18P,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,30.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVWVEpOVkdNelRYYzlQUT09&locationName=_____________________)
831,JPT6309,NY,PAS,4788487123,07/25/2022,03:56P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPZWtWNVRYYzlQUT09&locationName=_____________________)
832,JLV7534,NY,PAS,4788487135,07/25/2022,03:56P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPZWtWNlRsRTlQUT09&locationName=_____________________)
833,GHD5531,NY,PAS,8919466877,06/04/2021,05:49P,NO STANDING-COMM METER ZONE,,115.0,30.0,0.0,0.0,145.0,0.0,1.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVVVEpPYW1jelRuYzlQUT09&locationName=_____________________)
834,KSJ5513,NY,PAS,1493096977,07/14/2023,00:57A,OBSTRUCTING DRIVEWAY,,95.0,30.0,0.0,0.0,0.0,125.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW1zelRuYzlQUT09&locationName=_____________________)
835,P79RKV,NJ,PAS,4027504677,11/21/2022,06:29P,BUS LANE VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVVNTZWWGRPUkZrelRuYzlQUT09&locationName=_____________________)
836,JAA9161,NY,PAS,5128581792,07/01/2023,09:11A,FAILURE TO STOP AT RED LIGHT,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSRmVVOUVWVFJOVkdNMVRXYzlQUT09&locationName=_____________________)
837,HTJ4411,NY,PAS,4864298040,09/21/2023,06:15P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,ST,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNUVTVFZQUkVFd1RVRTlQUT09&locationName=_____________________)
838,MRB0516,TX,PAS,1493096989,07/15/2023,10:30A,FIRE HYDRANT,,115.0,30.0,0.0,0.0,0.0,145.0,50.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPYW1zMFQxRTlQUT09&locationName=_____________________)
839,HTH1966,NY,PAS,8596421294,01/22/2018,10:38A,FIRE HYDRANT,10/18/2018,115.0,60.0,58.31,0.04,233.27,0.0,110.0,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk5VNXFVWGxOVkVrMVRrRTlQUT09&locationName=_____________________)
840,JSC9562,NY,PAS,4788487147,07/25/2022,03:56P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVFJPZWtVd1RuYzlQUT09&locationName=_____________________)
